gene,Acetate,Glucose,log2FC,avg_exp,color
adeP,65.78803852287494,91.30337255681573,-0.46679361687236565,78.54570553984533,gray
yheT,3.180690134,18.41074263,-2.215042292529565,10.795716382,gray
yieH,3.929273607,21.35741731,-2.1813065728050702,12.643345458499999,gray
yrfG,14.92936788,61.59385715,-1.9743320625809266,38.261612514999996,gray
ftsP,16.6741625234824,36.46681881212045,-1.0839716325746434,26.570490667801426,gray
mlaF,36.87946194589807,68.50338036006114,-0.8756673079570767,52.69142115297961,gray
psuG,26.70482524708942,7.0857805487706935,1.77667831307618,16.89530289793006,gray
ybbP,13.64670408127444,10.576859536801535,0.3393321089145891,12.111781809037987,gray
yojI,3.3461730542323016,2.4408507982731242,0.33698028485866205,2.893511926252713,gray
fecA,4.108638122661777,1.5648947785977259,0.9940391016911296,2.836766450629751,gray
pspE,351.6768596624483,116.23180469607382,1.5889828962759704,233.95433217926106,gray
fepB,70.03817582669225,76.52989644672675,-0.12615820245582388,73.2840361367095,gray
fhuD,20.96801353,45.65454328,-1.0866131602870874,33.311278404999996,gray
kch,36.64028071441502,54.54401173468786,-0.5613539938813252,45.59214622455144,gray
kefC,3.500081669181287,2.2344236981881886,0.47644250506039953,2.867252683684738,gray
tauA,3.1095614389266695,5.174223372965104,-0.5872732364832363,4.141892405945887,gray
yffB,13.096815197116246,12.606260419587858,0.05109865339544806,12.851537808352052,gray
yfgD,1064.5214166778087,2244.445176070476,-1.0754419070852919,1654.4832963741424,gray
yncD,1.603236346065681,5.88082569025702,-1.4022753978753824,3.7420310181613505,gray
znuC,7.712453439,22.079278,-1.405447146097135,14.8958657195,gray
ygaP,332.006301546585,481.87427247640045,-0.5360981208499638,406.9402870114927,gray
yjbB,0.7163242855694756,3.033054985082214,-1.2325509108809476,1.8746896353258449,gray
ynjE,40.40306882846075,16.780776746629925,1.2194193562526214,28.59192278754534,gray
nirD,4.769800759038102,9.8243422732688,-0.9076859580260397,7.2970715161534505,gray
hypE,7.547756312372309,16.155652742842985,-1.0050663350209077,11.851704527607648,gray
yegD,6.799780769819682,21.621223925512425,-1.5361715092163712,14.210502347666054,gray
hslV,292.78895588305033,466.82878054690786,-0.6712004550477602,379.8088682149791,gray
fliG,1.104951250522115,5.530056043180074,-1.6333085518492363,3.3175036468510943,gray
yifL,1807.845752206978,2754.1028611433867,-0.607036793891865,2280.9743066751826,gray
cheW,1.2489604011108606,5.353723085860889,-1.498343955601246,3.3013417434858745,gray
tsr,0.32227740159049206,0.07893743464437143,0.2934136643547559,0.20060741811743174,gray
flgE,3.02309633,39.8693353,-3.3446405917855477,21.446215815000002,green
fliM,0.105390468,1.436686042,-1.140364300031654,0.771038255,gray
amiA,17.030829086112963,76.25689094629908,-2.0991978845737664,46.64386001620602,gray
blc,82.53163131465197,49.534052241598374,0.7250667412382166,66.03284177812517,gray
lpxD,48.079351771378704,85.17830580166572,-0.8122085421195244,66.6288287865222,gray
mltA,12.873594447768152,24.496528255396743,-0.8779591978103656,18.685061351582448,gray
murB,17.711208123012245,55.22523188945495,-1.5873149943135711,36.4682200062336,gray
murD,68.73129273284637,81.24741918963434,-0.23816418210777623,74.98935596124036,gray
pldA,14.80800065733546,21.309048553836742,-0.4969740741722668,18.0585246055861,gray
arnB,13.408777764828551,15.108733615943635,-0.16089511835845727,14.258755690386092,gray
mrcB,35.42894074,60.32828754,-0.7514676215717904,47.878614139999996,gray
rfbC,182.81650646061766,252.13268457169565,-0.46162747630746637,217.47459551615665,gray
rffA,40.105848377804776,78.52769234340553,-0.9521136393593599,59.316770360605155,gray
waaA,19.222380847695014,30.77494618308005,-0.6519368212605992,24.998663515387534,gray
nlpE,10.64429857358445,7.409823829023134,0.4694762534614134,9.027061201303791,gray
dcm,12.675611405610688,20.26228209746622,-0.6366911166860167,16.468946751538454,gray
dnaG,4.248790247073004,6.3532192895191795,-0.4863910644653351,5.301004768296092,gray
recR,44.879407029705725,76.03280746021305,-0.7476262599829893,60.456107244959384,gray
rep,3.923822167760705,6.962092100868148,-0.693368902415954,5.442957134314426,gray
dnaC,43.33733064,59.42745292,-0.44668221786657547,51.38239178,gray
dnaE,3.8875743530274507,3.31386167009212,0.18013873458288776,3.6007180115597857,gray
dnaX,6.996671478311086,10.107828241438893,-0.4741052492919753,8.55224985987499,gray
exoX,18.83513863,16.61256139,0.17145374550192383,17.72385001,gray
hda,4.70064463,10.64860457,-1.0309601655347285,7.6746246,gray
insC,17.00414245,33.70772496,-0.9469279171586047,25.355933704999998,gray
yqgF,40.256654859343094,70.43980490413281,-0.7921012901241253,55.34822988173795,gray
ruvA,115.9616,100.6195479,0.20285700138974594,108.29057395000001,gray
tatD,7.912443423,10.28787902,-0.34088151243180853,9.1001612215,gray
yjjV,12.873782429808287,21.32159161155787,-0.686078734927209,17.09768702068308,gray
dbpA,0.580506808,9.697881308,-2.7588659475708166,5.139194057999999,green
rppH,20.24269976,52.51295354,-1.3329210261676483,36.37782665,gray
cspA,683.3232854767944,2375.053302195718,-1.7958172566752761,1529.1882938362562,gray
rnk,981.4979625010103,434.91187070626677,1.172417923974491,708.2049166036386,gray
trpR,122.90828234711849,167.1556467269847,-0.44052460176017405,145.0319645370516,gray
ydcI,240.33089792096848,132.87515134353004,0.8501244316565009,186.60302463224926,gray
yqjI,51.422694545652305,84.53175138596302,-0.7062685709366994,67.97722296580767,gray
yciT,72.90822529379247,82.20008513671775,-0.17085007288074383,77.55415521525511,gray
asnC,34.91224843,114.1214412,-1.680608671698148,74.516844815,gray
dgoR,52.87985904255558,41.76398308773165,0.3333498428765571,47.32192106514361,gray
lsrR,21.01244176,44.89244856,-1.0599375957914727,32.952445159999996,gray
slmA,68.95257647662109,151.5823536123634,-1.1251390214028572,110.26746504449224,gray
ydcN,8.481935999,14.5987361,-0.7181755779768788,11.540336049499999,gray
yfhH,29.34809666,44.0907708,-0.5712261343144727,36.71943373,gray
ytfH,18.97427138,20.33581534,-0.09513436604047065,19.65504336,gray
dpiA,3.975091608,8.001508318,-0.8554436730088901,5.988299963,gray
prlF,47.94751404527506,70.13287662420231,-0.539280917677897,59.040195334738684,gray
rpsR,11888.748336148694,25415.946193968273,-1.0960725245558134,18652.347265058484,gray
trmA,48.43568559449348,86.20348358129286,-0.818832928278229,67.31958458789316,gray
rimJ,92.10628168,172.3234083,-0.8965161000238515,132.21484499000002,gray
rimL,114.28512726523113,74.48975714678173,0.6108535951382841,94.38744220600643,gray
rlmE,143.010378830211,216.34562583260865,-0.5938182706269242,179.67800233140983,gray
trmJ,131.91452773826038,257.98451150839014,-0.9623670187859217,194.94951962332527,gray
truC,8.981278952,50.12583353,-2.356755866856461,29.553556241000003,gray
plsC,24.537705223849898,42.755144947620636,-0.7768237735159609,33.64642508573527,gray
yhbT,2.734966529,5.803490095,-0.8651797042528779,4.269228312,gray
srlD,0.706038746,4.420282733,-1.6677176952514747,2.5631607395,gray
ygfF,11.18579266,17.73340426,-0.6204129935626961,14.45959846,gray
coaE,64.31413705380236,71.39575444358704,-0.1485098020936153,67.85494574869469,gray
cobT,61.99828126805564,83.26457472508145,-0.4196137727132836,72.63142799656855,gray
lplA,46.753279326630576,62.29570712140025,-0.4065078459517437,54.524493224015416,gray
menC,7.183938563868575,16.812466347078686,-1.1220200684500132,11.998202455473631,gray
panD,267.65995441569726,664.5786161782346,-1.3088277891572062,466.1192852969659,gray
pdxY,52.529383475271544,84.99612145958076,-0.6839405572936643,68.76275246742615,gray
ubiX,27.085159164437172,62.50463754307114,-1.1770539722008087,44.79489835375416,gray
ubiF,24.05488636689735,31.034562216329977,-0.35453728016508546,27.54472429161366,gray
cmoB,59.096213069527096,124.77867345369992,-1.0655413368885238,91.93744326161351,gray
cysG,28.375545946298274,29.679742350065197,-0.06267070256878249,29.027644148181736,gray
menD,0.706793224,1.543632745,-0.5756020982020885,1.1252129845,gray
moaD,582.8483380117215,1168.355888956164,-1.002048510767679,875.6021134839427,gray
nadR,8.781055659955902,15.711893794093864,-0.7728131416770969,12.246474727024882,gray
rlmA,4.944910424882869,13.17025894045003,-1.2531391442110764,9.057584682666448,gray
fucU,180.35883195060165,265.456259679109,-0.5550517212865076,222.90754581485533,gray
otsB,108.78766648346155,137.98258876549318,-0.3401881671898117,123.38512762447736,gray
uxuB,31.043977516893726,19.505382570991216,0.6440505755800894,25.27468004394247,gray
chbB,722.8427138433459,505.2162573526608,0.5159224024632856,614.0294855980034,gray
gsk,17.49227491917793,45.66947289944802,-1.3355564571502612,31.580873909312974,gray
kbaZ,0.703918647,5.849649662,-2.007173744416316,3.2767841545,gray
kduI,1.047109874,18.78842136,-3.272996081666071,9.917765617,green
lsrK,13.871643824412391,5.626882625218821,1.1661618514034497,9.749263224815607,gray
mngB,0.980045716,2.016614228,-0.6073964727668899,1.498329972,gray
treF,0.129003587,11.14275443,-3.426973740936278,5.6358790085,green
yicI,0.48349545498679086,0.7490820418728428,-0.23759745461785575,0.6162887484298168,gray
yihM,7.762302793,12.23040413,-0.5944751553299166,9.9963534615,gray
dcd,564.8064246398968,512.9728220937864,0.1386164839310453,538.8896233668415,gray
dut,1103.889643542494,3161.1503688084695,-1.5170036930539847,2132.5200061754817,gray
pyrE,1.666440929007662,22.269667872921985,-3.1254633466125243,11.968054400964824,green
ade,6.620184564841481,4.938330581558568,0.35976853186327107,5.779257573200025,gray
nudG,184.2622617,271.4310258,-0.5563219826169377,227.84664375,gray
guaD,1.688066715,5.374299472,-1.2456978554576583,3.5311830934999997,gray
aroE,125.11781236597297,121.23315092551931,0.045136438021505576,123.17548164574615,gray
aroP,86.96835323060782,199.82587662781432,-1.190888663930365,143.39711492921106,gray
cycA,384.40506290020465,179.98665420167288,1.0904922056669042,282.19585855093874,gray
eutL,95.18128420882894,97.79946267208783,-0.038747006480354784,96.49037344045838,gray
ldcC,9.67418414550361,5.751885946142531,0.6607633661369086,7.71303504582307,gray
tesA,173.07447585322734,168.0894711012665,0.04191785087807798,170.58197347724692,gray
ybdL,33.526104377207986,56.29923625411597,-0.7308283469988996,44.91267031566198,gray
ybgK,5.950951735935083,10.310837982019692,-0.7024233850292685,8.130894858977388,gray
gltL,48.71962873458861,82.35084144201748,-0.7453812399887676,65.53523508830304,gray
livM,33.424838847559165,70.55031126100499,-1.0555081423237382,51.987575054282075,gray
ydgD,5.224691499,14.70420507,-1.3350766742910705,9.964448284500001,gray
pabA,30.43975904,151.5872358,-2.2789722174780653,91.01349742,gray
oppB,14.999915077073354,45.60363265049155,-1.5423781664380956,30.30177386378245,gray
rspB,0.458625869,0.977831708,-0.43930978774729035,0.7182287885,gray
epmB,16.110602538516165,52.98330772337252,-1.6576228136069213,34.54695513094434,gray
ftsX,25.843148184077037,33.62676571658968,-0.36733375834095394,29.73495695033336,gray
yhdE,78.02415298100026,204.46533214558377,-1.3785294188671617,141.24474256329202,gray
narJ,1.401011820094523,1.08190923235431,0.20573533492427765,1.2414605262244165,gray
nuoA,426.66336669283805,436.5589467889968,-0.03300175372837266,431.6111567409174,gray
nuoH,151.03497211759105,132.8864659184679,0.18339308896853357,141.96071901802947,gray
atpB,770.223374119726,1155.1934733445175,-0.5841621512244899,962.7084237321218,gray
cydB,52.42994522599752,42.66313801818893,0.2912327193303321,47.54654162209323,gray
hybC,4.469413022801755,5.430336789506766,-0.23350828947502533,4.94987490615426,gray
hycI,12.538849299800281,10.842921772039514,0.19308007315402742,11.690885535919897,gray
sad,5.017943403341601,17.132216352965767,-1.5912128368214602,11.075079878153684,gray
xdhB,0.924088562,9.053144415,-2.3853997069111523,4.9886164885,gray
gnsB,1126.6073674092593,1726.5404644687808,-0.6154546943577017,1426.57391593902,gray
hycA,17.382811461692377,65.48177265880712,-1.8546014215492157,41.43229206024975,gray
iraP,2532.4441787971787,1893.7128768767445,0.4191208010483578,2213.0785278369617,gray
psiF,28.981154151013854,41.06397232947827,-0.4885291758604371,35.02256324024606,gray
rffC,5.17384945,28.98168572,-2.2798392928645765,17.077767585,gray
sseB,212.7481067428016,436.48469104477715,-1.0333208919282608,324.6163988937894,gray
yacC,72.19876958,65.66156993,0.13496410362173084,68.93016975500001,gray
yajI,90.47889956,191.6263896,-1.0742944481767607,141.05264458,gray
ybfE,0.798364746,35.29386913,-4.334968300014081,18.046116937999997,green
yciN,501.4408473799336,679.6828125631179,-0.43802892466854715,590.5618299715258,gray
ydjY,2.7799559063399673,1.340816064929138,0.6913578295431184,2.0603859856345528,gray
yebO,33.91998721385923,440.69710347560914,-3.660932435794434,237.30854534473417,green
yebV,3554.691284051244,1368.9755240724915,1.375979952142238,2461.833404061868,gray
yebY,491.11774397286854,1392.8985674288986,-1.5020501407400477,942.0081557008835,gray
yffS,39.20356760128251,46.27068459703211,-0.23362222908773234,42.73712609915731,gray
ygaC,10.18071902,32.70425335,-1.5919176962546762,21.442486185,gray
yghW,0.024735479,0.73324862,-0.7582270654364928,0.3789920495,gray
yjeI,1087.93862732786,822.3444794684588,0.40335457403634223,955.1415533981594,gray
ylaC,52.69657307022639,144.9526963329154,-1.4425989403875574,98.82463470157089,gray
ymgD,2.729055551,4.301132937,-0.5074904308478774,3.515094244,gray
ynfB,355.5769800585166,459.0865049401481,-0.36769157226869886,407.33174249933234,gray
yodD,79.44028741720881,82.74747679581378,-0.05812748808451751,81.0938821065113,gray
yggT,134.7338780489401,212.2850716422845,-0.6520021409591061,173.50947484561232,gray
hexR,32.8456619955294,24.766939515111964,0.3934497448335943,28.80630075532068,gray
tusB,122.3700594,184.041352,-0.5848554019012031,153.2057057,gray
uppS,10.53717934,31.39994965,-1.489701020434421,20.968564495,gray
ycdB,0.340794575,10.44601804,-3.0936856638502315,5.3934063075,green
yfdI,40.54543384469659,113.6589014690016,-1.4645865341571795,77.1021676568491,gray
mdtK,3.7889538530729228,7.644037783901476,-0.8519948447063603,5.7164958184872,gray
amiD,50.14438335411446,54.406072627662745,-0.1154682947414507,52.2752279908886,gray
tolR,57.447699305089074,173.8194822821931,-1.5806478292916797,115.63359079364108,gray
yajC,2870.0654007523485,5020.876380371661,-0.8066403208954025,3945.4708905620046,gray
nfrA,0.081015037,0.362738574,-0.3341222327339135,0.2218768055,gray
baeS,20.387489454365898,9.168720830938602,1.0726289358373036,14.778105142652251,gray
bolA,141.4288000567469,279.3264086521874,-0.9768667640503477,210.37760435446717,gray
cheY,20.956517670430767,27.82105735058306,-0.3924740049055915,24.388787510506916,gray
kdpD,2.1613838371447,2.843091942662411,-0.28171128239133925,2.5022378899035553,gray
phoQ,14.747872888264952,12.049230872745955,0.27119219645130066,13.398551880505455,gray
atoC,7.838814928994888,2.0691347152432575,1.5260209799069686,4.953974822119073,gray
mazE,21.99101464,29.85913262,-0.42462737509108717,25.92507363,gray
rssB,11.270927508978556,13.455806836692853,-0.23640483316104532,12.363367172835705,gray
basR,12.048690031391647,13.429504704748394,-0.14511679918575604,12.73909736807002,gray
uhpA,40.563676950949514,39.473646112634086,0.03834046698720783,40.0186615317918,gray
yedQ,12.591143731380313,6.570838134203988,0.844141939300477,9.580990932792151,gray
yhjK,3.8893069035125323,3.0100279944102257,0.2860176583480043,3.449667448961379,gray
creA,139.04924757460861,245.5875989943655,-0.8161660153142103,192.31842328448704,gray
dedD,20.559117607916804,39.632688978621374,-0.914342710690315,30.09590329326909,gray
phnB,46.09109873985412,27.09481904001118,0.7451502764389524,36.592958889932646,gray
slyX,130.24054564793863,281.73892712898515,-1.1072570280718894,205.9897363884619,gray
yafK,21.97072764363679,80.39050891526973,-1.8250640115100873,51.18061827945326,gray
yaiE,556.2754941402535,1344.9990575621282,-1.2722147815426936,950.6372758511909,gray
ybjX,1.4246076593722115,2.669574134313484,-0.5978613286020251,2.047090896842848,gray
yccF,83.21014572050844,267.70070353446346,-1.6739341325578625,175.45542462748594,gray
ycfS,12.435774386255801,20.158654607176842,-0.6551684201265426,16.29721449671632,gray
ycgB,8.0726923971484,4.665290208088521,0.6793808851714433,6.36899130261846,gray
ydcH,40.92503540113799,0.7521100316015376,4.580646718592151,20.838572716369764,red
yebG,79.78814262294524,296.47679692124547,-1.8805616756700276,188.13246977209536,gray
yfcN,43.62584011570007,74.29885425313469,-0.7547485837869541,58.96234718441738,gray
